,Label,Review
1227,1,TRACKS:: Tracks:# 1. The Name Of The Game (Is Survival) - Leonard Dillon# 2. Sha La La La - The Heptones# 3. Soul Shakedown - Bob Marley# 4. Brothers Don't Give Up - Gregory Isaacs# 5. That's All I Want - The Paragons# 6. Trumpet Sounding - Crucial Vibes# 7. Suzette - Roland Burrell# 8. Suspicious Minds - Anthony Johnson# 9. Peacemaker - John Holt# 10. You've Got Me Going Crazy - Delroy Wilson# 11. Baby I Love You - Alton Ellis
1228,1,"Great Guide to Security Book: This is a great book for a facility manager who is concerned aboutsecurity. It starts with ""How to Perform a Risk Assessment"" and proceedsprogressively to more and more complex systems. It coversPhysical SecuritySeparationFencingGatesBarricadesLocksHardwareIntrusion DetectionClosed Circuit Television SystemsCounter EspionageHow to Set Up a Security ProgramBadging and Tracking EmployeesIt is a terrific book for a beginner or a manager wanting to be smarterabout security."
1229,1,"A Forgotten Treasure: I pulled this cd out. For a brief moment I had to relive the pain of him not being with us anymore. What ever you can get your hands on by this man is worth the price their asking. An incredible talent, he could actually play two horns at once. The majority of his work was with Jeff Lorber whose name alone speaks for itself. The standouts here include the title Pocket City, Inside Myself, Passion Sunrise, LA and my all time favorite by Art KGB. A consistent performer, I also highly recommend Undercover and the tribute album For Art's Sake. He left us a wonderful legacy in the form of what he loved most. His signature runs have yet to be duplicated by anyone and that is as it should be."
1230,1,"Fantastic Instrumental: Porter brings the clarinet alive. He literally makes the instrument sing in a language that you can almost translate into english. This music is uplifting, haunting and almost hypnotic."
1231,1,Just what I wanted: I have been looking for this CD for a while. Just what I wanted in perfect condition.
1232,1,Peter the great: great book interesting good detail I enjoyed it very much.The part of history I find important to understand if one would like to know how the real european history falls into place.Frederic of Prussia is next on my list.
1233,1,"A Nice Start: An early work of Gordon, it reflects on his fascination with the world of Medicine. Unlike his best work in The Physician and Shaman, Death Committee searches out modern cutting edge medicine. At times he seems in awe of the mortals who struggle to solve the puzzle of transplantation. He does an accurate job for 1969 when the book was published.I expected more incite to the characters. Having read his wonderful later works first, my expectations were high. Trying to put this in perspective as a second novel, it showcases Gordon's development as a character writer.It is a clever quick read and highly recommended for those who like Gordon's later works, but I would read the later works first."
1234,1,"Noah Gordon is GREAT: Noah Gordon's THE DEATH COMMITTEE is excellent! The plot is intricate, the characters believable, the research based action is accurate. This is the third of Gordon's books that I have read and I have yet to be disappointed. Increasingly it is difficult to find a novel that you want to read it forever, never get to the end, never have to go back to the beginning, reading that is as enjoyable as eating a good steak. Gordon always delivers. I would only suggest it for people who enjoy complicated books, but I certainly will tell everybody about it."
1235,1,"The Death Committee: Really appreciate Noah Gordon\'s skill with words. But this just isn\'t as good as his books entitled ""The Physician,"" & ""Shaman."" Sometimes one has to be in the ""mood"" for a novel...I did enjoy ""The Last Jew,"" & can\'t wait for his next ""Kindle"" novel. Wish I had his gift with words."
1236,1,"masterpiece: This is simply a masterpiece. Nomi is a protege of Sakamoto and here his orchestration shines. Track 1. bears all the stunning hallmarks of a masterwork. If you dont listen to the whole score (and please ignore the whole Country Roads rendition which is awful), at least open your heart to this gem. In relation to the story,the orchestration is a marvel and delight and traces the progress of a young girl waking to the morning sun--enthused and amazed--and proceeds to stroll down to street level--further enlivened by the morning sun to which she looks up to--and promptly, melodically gasps. Beautiful!"
1237,1,Future Noir is Kicking: Philip K Dick is one of the best storytellers of the sci-fi genre. His short works and most of his novels are interesting dives into the nature of humanity and reality. Great reading that will twist your brain or leave you perplexed. I recommend Philip Dick to anyone looking for sci-fi that is out of the norm. [...]
1238,1,"What, no listing of the content?: Essential reading for a PKD fan and someone who wants to see where the ideas for some of Hollywood's recent films came from. Some of these have way different endings and only somewhat resemble the films for which they're credited as the genesis.What I would like to see here is a LIST of what is actually in this collection. Amazon's information has nothing."
1239,1,"excellent, excellent, excellent!: It was easy for me to get quite excited by this short story set. These stories form the basic of three very fine sci-fi movies: Minority Report, Paycheck, and Total Recall. Being a big fan of all three, it was great to enjoy the original short stories too. There are also two other short stories in the set: Second Variety, and The Eyes Have It.Second Variety is definitely another fun thriller. Somewhat predictable, but fun nonetheles. The Eyes Have it is mercifully short, because it is a real stinker.As a whole though, this collection is a real gem, and a bargain as well."
1240,1,"pretty awesome: great album. i've got a few jorge ben albums that i love. I have gil's eletracustico, but i didn't get a real sense of gil's style until i heard this album. it's worth your time."
1241,1,"Simple & Subtle: If you have no patience for subtle music, stay away from this CD. If you enjoy dissecting songs, basking the minute changes in rhythm and texture, this disc is hard to surpass. Ben & Gilberto are playful and innovative without losing focus. This is an exceptionally under produced and improvisational studio album. This is not for people with a short attention span who want canned and predictable pop, Brazilian or otherwise. If you want to find something different each time you listen to a CD, I highly recommend it."
1242,1,"Just what he wanted: This little wireless computer has all the bells and whistles to help my husband optimize his bike trip to and from work every day. He loves to check average speed, fuel economy, and the like on his car's computer, and now he can do it on his bike too."
1243,1,"Comments about Music for Lover, Vol 2: This is a great cd for those moments when you want to spend with that special someone. It's also great for background music while you work on your computer. Also, not bad for when you're dusting and cleaning or doing those little odd jobs around the house that you've been putting off for so long."
1244,1,Great Kitchen: This is a great kitchen my daughter just loves it. It's also great because there is a sink on one side and the oven on the other so her and her little cousin don't fight over who gets to do what... there is room for everyone to play at the same time.
1245,1,"Great! Only one minor detail...: Bought this kitchen for my 1.5 year old little girl. Already after the first day I can see that many more hours of fun will come from this toy! It didn't take my husband too long to put together, maybe 2ish hours. It seems very sturdy and I love the compact size. My only complaint is the size of the shelf in the oven and fridge. We bought my daughter the Melissa and Dough apple pie set to go with the kitchen, but the apple pie won't even fit on the oven shelf. My daugter got very frustrated by this! I just wish the self was a bit deeper!"
1246,1,"ending the search for a kitchen: After lots of research and trials with other wooden kitchen sets, I am happy to finally have found this one. Super straight forward to put together, great size to grow with my 3 children, and great quality."
1247,1,Very Satisfied - Kids LOVE it!: It is a great kitchen for a small space. It is a bit smaller than I thought it was going to be but it is the right size for my 4 yr. old and 1 yr old. I love that it is real wood and if you ever wanted to paint it or even build on to it you could. My 1 yr old can actually fit in the oven and it has great storage space in the refridgerator. My older daughter loves the dry erase board too.
1248,1,"Great size, great features: This wooden kitchen is the perfect item for people who don't have a huge amount of space and don't want a giant plastic kitchen taking up room. It was pretty simple to put together and has enough features to keep my daughter interested (phone, clock, dials, oven, fake water dispenser, etc.) without driving me insane (nothing makes annoying sounds). Best of all, she can enjoy having a kitchen without it monopolizing our entire basement."
1249,1,"cutest little toy kitchen ever!!!: i love this little kitchen! great quality and my 2 year old liked it the minute i pulled the pieces out of the box. The assembly was simple and took about 30 minutes. The instructions are clear with good pictures of how to put it together. I like how the little shelves slide in and out, the faucet turns side to side, the sink can pop out, the doors all have magnets that keep them closed, the stove knobs turn and the ice maker lever pushes back like a real one, also the hands on the clock move. My child just loves this kitchen. Her favorite thing to do right now is open and close all the doors. It looks really nice too (not a big tacky hunk of plastic) and it's the perfect size. I highly recommend this product"
1250,1,"Wonderful...: This book is one of my favorites, and by far my favorite fairy tale book. It includes fairy tales from different countries, ones that are hard to find otherwise and are close to their original first telling. It shows that they truly researched and worked hard to come up with something so full of wonderful tales. The way in which they are written adds to the storytelling, and is hard to find anymore."
1251,1,"A wide collection that consistently remains true to the heart.: It can be difficult to find a fairy tale collection that manages to hit on a wider spectrum of stories, rather than the hish-hash collections of everything that everyone has memorized or the collections that go out of the way to find the most unknown and unusual. This has both, from the familiar to the distinctly different, and told in a classic Victorian voice. There is a story for everyone here, romantic, macabre, and even funny, and from a variety of countries and cultures. It's a good, basic show of different types of stories, and each one is memorable! Defintely a must-have for the fairy tale collector!"
1252,1,"The Greatest Book on the Greatest: I have also read Tao of Bruce Lee by the same author. I feel he really gets to the essence of each man's character rather than giving detail after detail. For most people it will be the only chance to gain the feeling of being there in their prescence. In the case of Bruce Lee this is particularly true, since he's no longer here with us."
1253,1,"More inspiration than perspiration!: Davis Miller shares the story of his life and the inspiration he has received through his serendipitous encounter(s) with Muhammad Ali. This is a poignant account of a boy's difficult childhood, and the inspiration he receives from his real-life hero, Muhammad Ali. This wonderful book is much less about boxing, and much more about family love. How wonderful it would be to sit in the living room of Muhammad's mother and feel the warmth of her radiating love. The author states that Muhammad Ali would have been a world-class figure even if he had never put on a pair of boxing gloves"
1254,1,a 'guy's' book women will love: Wonderful story. Tells of how Mr. Ali affected an 'underdogs' life & gave him strength to become a writer- even though he (the author) failed english as a subject in high school. This book is not just for sport/boxing lovers. My bookclub (all women) loved it.
1255,1,Exceedingly good fun: Buy both Tao of Muhammed Ali and Zen of Muhammed Ali and Other Obsessions - and all of Davis Miller's other books! They are amongst the most important pieces of literature to have been published in the last 100 years! Simply mind blowing. And incredibly fun.
1256,1,"Very useful information: I enjoyed the book very much and thought it gave a very balanced account of the issues involved the ""the controversy."" I wish the book were not out of print, because I would love to own it. I have recommended the book to others as a good reference on SBC issues. I wish it were more up-to-date, however."
1257,1,"Decent light: The light is decent, is good for providing a little extra light in a local area, definitely not for applications like camping but just fine for someone like a stage technician. I bought it for the UV light to check IDs with.It works just fine and had a solid feel to it. I liked the placement of the switches for the UV and white LEDs. The holster had a snap, but the snap was right over one of the buttons, so you have to be sure that when you put it back that the buttons aren't facing out when you put it back.Mine broke after about a year of use every weekend. The wires that connected the switch to the lights to the battery chamber had loose connections, and it was not designed to be fixed. For ~$25, I didn't particularly care."
1258,1,"Big!: The CompactFlash Expansion Pack (CF EP) is considerably thicker than I\'ve anticipated. The iPAQ is 5/8"" thick. The combined package measures 1 1/16"". That\'s 70% increase in thickness.Even so, CF EP is practically free after $... manufacturer\'s rebate (just shipping and/or taxes). Compaq should\'ve saved us the trouble by bundling it with iPAQ.That said, CF EP is immensely useful. I\'ve since unloaded eBooks and WMA files to a 64MB CF Type I card. Add Ethernet and soon-to-be released cards like GPS navigation system, the possibilities are endless."
1259,1,Gotta Get It!: My iPAQ is still so new that it's barely out of the box but this expansion pack has been of tremendous use to me already! I bought it before my iPAQ came into the store.I find that I can't live without this product when I use it to connect to my network with the compact flash network card. I travel constantly for work and with this product and the network card....it's a breeze to keep up with information on my corporate network or internet.I also find it useful with the CF cards for holding my ebooks that I read on the plane or delayed in the airport.Catch that rebate while you can!
1260,1,"Great: Best deep-ridges winter mat I could find at a reasonable price, Had to do a little snipping to fit great, and now it does. May want to find a way to prevent these from moving, like velcro, sticky spray, or another method."
1261,1,"her best!: My favorite, (""Verse"" being second). Her voice, composing. piano all in top form on every piece. Wins you over the first time through. I own and listen to most of her cds and this one is powerful and accessible all the way through."
1262,1,"Youthful, gorgeous, sad: A beautiful first effort from Cuadros, who died shortly before the book was published. Poems and short stories. He writes with anger and nostalgia about growing up in California, learning who his friends were, discovering himself as a gay man, wrestling with AIDS, and keeping people close. A tough book to read, but worth it."
1263,1,"Delicious...My Precious...: We get a can every holiday time and love it.You've got the savory buttery cheddar cheese popcorn, caramel corn and kettle corn. What more can I say? It's popcorn, and it's Catoctin and it's very very good."
1264,1,"Better H & G Dessert Cookbook: One thing I especially like about this cookbook, in addition to the great recipes, is the vintage look of the pages. Desserts are pictured in what I think of as old watercolor illustrations. Very retro looking. Fun to look at and cook with. Over 400 recipes."
1265,1,"essential information: Sorry, I am not in order but I don't know where to say this because I am not a great computer chap. I am a lover of jazz music and have, what I believe to be, a great collection. Amazon.com is doing a wonderful job for the jazz lovers. But I believe the NAMES OF THE ACCOPANISTS MUST BE FEATURED PROMINENETLY WITH THE APPEARANCE OF EVERY CD WITH BUYING INFORMATION. It should not appear incidentally in the reviews. We all know how this information is absolutely indispensable for judging jazz music. Imagine a Mccoy Tyner or Tony Williams not being mentioned. I sincerely believe that, however humble the accomapnists, they should figure in the CD information importantly. Then only meaningful critique can be attempted. Thanks.Krishnamoorthy, Advocate"
1266,1,"GREAT HISTORY: THIS BOOK TELLS THE GRUESOME STORY OF THE DEATH (OR NOT) OF KING EDWARD 2ND. IT MAKES A GREAT STORY & DOHERTY TELLS IT IN A WAY THAT KEPT ME TURNIING THE PAGES...I\'VE READ IT TWICE & NOW WANT TO READ DOHERTY\'S ""ISABELLA AND THE STRANGE DEATH OF EDWARD 2"" SAME STORY WORTH REPEATING."
1267,1,"Love My otter Box!: The product fits my phone perfectly. It is strong - offering a great deal of protection, and it looks great. thanks Otter Box!"
1268,1,"LE grand voyage musical, sidérant et sidéral !: La plus grande dimension du voyage virtuel musical, digne de 2001 Odyssée de l'espace pour le cinéma, Mirage est l'oeuvre électronique qui m'a le plus transporté aux confins de l'imaginaire et du rve; hors du temps et spaciale, l'oeuvre nous fait toucher du doigt l'infiniment grand et l'infiniment petit.Grandiose!"
1269,1,"One of His best: ""Mirage"" is one of the three Klaus Sculze\'s masterpieces of the middle 70\'s golden period.The others include ""Timewind"" and ""Moondawn"".Only after 20 years KS has achieved the same level with ""In Blue"".It is an essential CD for those who are interested in German electronic music.A true mystic ""electronic winter landscape"" as KS himself calls it.Highest recommendations!"
1270,1,"again a milestone of electronic music: Highly praised album that was recorded in January 1977 and shows Klaus Schulze possibly at his artistic peak. Here we have two titles reaching the 30-minute mark that a musically very different from another (like ""Timewind""). From dark, ambient noises to melodies of unearthly beauty Klaus Schulze shows us all he has to offer. And what he delivered on side 2 with ""Crystal lake"" surely belongs to the top 5 five recordings of electronic music ever made, a track of almost mythical quality. If you\'re a fan of Tangerine Dream\'s ""Cherokee lane"" on the Encore album (and who isn\'t?!) you will play this piece a dozen and dozen times until you CD player begins to smoke. To sum it up: buy ""Mirage"" and lose your head."
1271,1,"stunningly beautiful: When I first heard this it profoundly affected me.The pure, blue, cold crystalline purity of this movement,is perfect in every way - the timbres, the ambience, the seemingly infinite scope of this music, all these make this cd mesmerising. This was the absolute peak of his career,the closest Schulze ever got to this perfect place again, was with thedouble CD X. Klaus is the absolute undisputed master of Berlin ElectronicMusic and music like this is the reason. a masterpiece."
1272,1,"Best Place to Start with KS: If you\'re new to the huge catalog of Herr Schulze this is the CD you need.Long sweeps of electronics with subtle rhythms and - this is what puts Klaus in a class by himself - a real sense of dynamics and build-up.Personally, I think ""Cyborg"", ""X"" and ""Dune"" are his masterpieces, but this is a very fine album and I can\'t think of a better starting point."
1273,1,Good stuff: This is the real deal AC Delco brand that GM uses. It went on my Trailblazer and is working just fine. Coming back for another one when the time is due
1274,1,"Read this book!!: I wanted Treekeepers to go on forever--I couldn't put it down. The story is told in a vivid way that makes it more like watching a movie than reading a book. The main character is an orphan girl named Bird who thinks of herself as tough and brave, which she is. But she also has a tender heart. As she battles her way through life, looking for her father and a way to heal her land, her heart slowly grows in tenderness. She finds people she can love--and who love her. But also, she fails miserably in her quest, until in the end, well, you have to read the book. There is something comforting about the way this story is told. It's like being wrapped up in a warm blanket in front of a fire on a cold night. I will soon be 40, but I still crave such stories."
1275,1,"Well-written and loads of fun!: My daughter and I both read The Treekeepers and enjoyed everything about it. The writing, the characters, the story, the emotion. It was an amazing first novel and one that neither of us wanted to put down. Here's hoping for more from Susan Britton, and a sequel of The Treekeepers."
1276,1,"Captivating...Until the ending: Throughout the story, The Treekeepers held me captivated with the story of Bird, the land of Wen, and Bird's companions. But the ending left me feeling unsatisfied, and the story felt unresolved. I got the sense that the author rushed through the ending, or tried to blur it because she was unsure of how it should go. All in all, I thought this was a very good book, but unless there is a sequel, I think the ending was a let down."
1277,1,"Every song a delight. Treasure this CD!: This CD has outstanding renditions of love songs, sung with feeling and style that only Shirley Horn can sing."
1278,1,"Here's To Shirley!: I bought this CD because I loved the lyrics to so many of the songs included in it. But I fell in love with it because of Ms. Horn. Great renditions. Great style. Now that I've bought several more of her CDs I can say that -- without question -- this is her very best.Just a totally lovely, memorable, haunting effort."
1279,1,"Perfection!: If you read the earlier reviews, almost anything I could say would be redundant. I believe this is Shirley's finest album (also my favorite). This is a woman who sings about all of the experiences and emotions that we have all felt......and makes it so extremely personal. With a ballad, she has no peers. Her use of time and space between words has always reminded me of the way Miles Davis played the trumpet.The orchestration should be required learning for those arrangers who aspire to use strings in a jazz album. This is the ultimate example!If you want to experience something excruciatingly beautiful, get this cd!"
1280,1,"Shirley Horn - A review by Kele Agi: Review from 2005-Clearly her best work to date, this piano prodigy and the ""Here\'s to Life"" CD is a front runner as the best album of 2003, but her English rendition of ""Ne Quitte Pas"" is phenomenal.Update- 2006Shortly after seeing Horn at New York\'s Metropolitan Complex - in Avery Fisher Hall, Ms. Horn passed away."
1281,1,"Classic Jazz Album - Shirley's vocals backed by orchestra: Shirley Horn is the great jazz vocalist least known by the general public. She is also one of great jazz pianists, primarily as an accompanist to herself. Here though the piano duties are not all by Shirley. Nevertheless, this is one of best works, her wonderfully nuanced, soft, slow vocals backed by an orchestra. This a definite 'must have' by any Shirley Horn fan or someone wanting to discover a timeless jazz CD. Enjoy!"
1282,1,"""Excellent reference"": the item was shipped on time...received as what has promised...i bought this for my niece who is a nursing student...it\'s a very good reference book for nursing...brand new and received in good condition...thank you"
1283,1,"A must have for all Nursing students!: During my very first clinical day of nursing school, I noticed a copy of this text floating around the nursing station. The second I opened it up I said ""WOW!"" Having just recently graduated (and passing the NCLEX!) I can honestly say that this was one of the most helpful books ever! This is Essential! This book never made it to my bookshelf because it was almost always being used! Excellent companion for writing care plans."
1284,1,"Lippincott still the standard for clinical nursing: After being out of the clincial arena for over 15 years I wanted to refresh my skills. I used Lippincott as a nursing student in the 70's and it was then and is now the standard for nursing practice. The book is easy to read, look subjects up in and the illustrations are great. I would recommend this book to any new nurse or one like me who wants to see how things have changed and to renew information. A great book."
1285,1,excellent: I ordered the Lipencott manual for nursing and i really likedit. It made it easier to understand some complex material thatis very hard to grasp in nursing
1286,1,"More than a basic health care reference.: I have had this book in the house for 23 years. It was the best choice I could have made as the mother of a sick child. I needed somthing a lot better than a general health book because I needed better quality information on a moments notice to help me keep this child alive. It helped me understand things quicker so I could work more efficiently with the health care professionals that helped us. This worked for me because the information was quick, concise, and accurate. My child is very healthy today and is asking for his own copy. That's why I'm out here shopping today...for him."
1287,1,Excellent Condition/Service: The book came in excellent condition and I receive it within 5 days of purchase. Could not desire better service.
1288,1,"Longlasting, easy to use: This is my second set of these in five years. I use them on my farm for a variety of rough duty chores, and they jold up great. The coated hooks prevent cuts and scratches which other cords may allow."
1289,1,"great: strong, great, good sizes, durability, served sufficiant for the price. Need to add two of each size for standard items."
1290,1,excellent set: I use the cords to safely hold my scooter cover in place while traveling. They work great as I needed different size cords for the various cover distances.
1291,1,Good value: These bungee cords are a good value because of the multiple sizes which are color coded. They are as described and will serve the purpose for which they were obtained.
1292,1,"Money as Sacrament-: This book came to me at the perfect time in my life! I am 43 years old, and on my own for the first time in my life, following the end of a 21 year marriage in which my husband and I played the traditional roles of male/provider and female/homemaker. I was very uneasy and quite frustrated at the financial place I was in. In addition, the topic of money is not one that many of my friends felt comfortable talking with me about, especially now that we were coming from different perspectives.Reading Adele's wonderful book was a blessing to me in 3 ways: it was full of good information and lessons, it changed the way I view money in my life, and I realized that many other women have been in similar, or worse situations, and they have found their way. It really lessened my fears and concerns, and helped me to trust that everything is as it should be. This is a much needed book on a very important topic."
1293,1,"Thoughtful and thought-provoking reading: Money As Sacrament: Finding The Sacred In Money is a book written by peace activist Adele Azar-Rucquoi especially for women. Encompassing the author's own personal experiences, the candid and informative interviews of more than 50 women are drawn from a variety of backgrounds, and exhibit a thoughtful scrutiny of just what money is and the potential it has. Thoughtful and thought-provoking reading, Money As Sacrament blends the practical and the spiritual into an even whole concerned with balancing needs of the body with needs of the soul."
1294,1,"A Little Jewel of a Book: After (gulp) I got past the title, here's a book that must've been written by a saint! It really doesn't feel like a book at all. More like an extended conversation. And full of wisdom yet none of it foisted on me. I've been accompanying Adele on a leisurely stroll in her beloved Florida, along the way bumping into all these women she's talking to who become intimate friends revealing their innermost concerns & hopes. What an original & lively foray; never thought a book about money could bring me closer to God! When I put it down I was ready to celebrate!"
1295,1,"Thinking about money: This book is fascinating on two levels. First, the reader can enjoy the life story of the author -- a real journey of growth and change. Second, the reader is led to begin to think about money in a new way. We all spend time thinking about money -- what it can buy, do we have enough, how to invest, etc. This book invites you to think about your relationship to money -- why does it matter to you, how has your family influenced your view, are you in control or does it control you? Very thought provoking and worth while."
1296,1,"Surprising: Given how old this book is I was surprised who well-done it is. He provides a useful overview of the historiography of the war up to that time, which I found to be quite good."
1297,1,A must read: I need this book for school and I ended up enjoying learning about my history that I was so unaware of. I learned a lot from this book.
1298,1,"A Tale of Courage: This novel tells of Damocles de Warrenne, and his life before, during, and after serving in the (2nd) Regiment of Heavy Calvalry, known as the Queen's Greys.I really enjoyed the way Wren examined so many different characters and their complexities.This novel has adventure, suspense, romance, and humor. Through it all, Wren tells the story of a Damocles and his quest to live up to his family's reputation in the armed forces. It's a good read and a fun adventure that has an amazing ending!"
1299,1,"A very good book with new comcepts about women.: In China, we say that women is half of the sky, and man, the another half. But in practice, there are much more to be improved. For example, female students from college are more difficult to find jobs. This book of Fisher gives new concept to realize female.As I translator, I want to translate this book into Chinese for more Chinese female to share these concepts. I hope Ms. Fisher can contact with me via e-mail."
1300,1,"what a surprise - male backlash!: I am amused by the backlash coming from predominantly males, and is it a surprise? Fisher's book touches a nerve - and deeply for those whom it threatens most - the male of the species. Good for her! And as for all the insecure men who are not going to like the inevitable changes to come... the human species thankfully continue to evolve. Deal with it. And women are stepping up again to take their rightful place in a world that honors the feminine AND the male, the yin AND the yang, the rational AND the emotional. For as Fisher says, this is what makes the world go round! And really, has the male-dominated world really done well for the human race? War, ecological destruction, etc. - where did these ideas come from anyway?"
1301,1,"Alberto Villoldo: I love Alberto Villoldo! His books are fascinating. He uses stories and exercises to illustrate what he is trying to relay. His books are very knowledgeable and his cd set kind of summarizes many of his books.His voice is so calm and pleasant, and the sincerity of what he has experienced and believes in is intriguing.The only thing I didnt care for about this set is some of it is taped during an actual conference with a public setting and in the first disc someone repeatedly clears their throat. Other parts of it are just his narration and much better than the publicly recorded sections."
1302,1,"Inspiring: I'm not a big Nicole Kidman fan, she normally seems very cookie cutter, but in this movie she had guts. She starts off as a stay at home mom very white fence and apple pie. The strange neighbor (Robert Downey Jr)above her helps her break out of that because he senses something reckless in her waiting to break out. The neighbor has an extreme hair condition. He's literally covered in it. At first he doesn't let her see him, then eventually he does. She doesn't freak out or anything. He's an interesting character definitely, vulgar, outgoing, daring. The chemistry between the two of them is intense. The ending is heartbreaking, beautiful and inspiring. You will be routing for these two. This is one of my favorite roles Robert Downey Jr has played. If you like the blacksheep type of people and indie kind of films then you'll like this one. WARNING FULL ON NUDITY"
1303,1,"Human / Mammal: Most people hide who they really are and only show what society expect them to represent. We are all people living in a society, but that does not mean that we stop feeling the human/mammal needs and wants.At work, we have to be professionals and be what the job needs us to be, but in the personal life, we should learn to accept who we really are.I can remember what John Wooden said:""Be more concerned with your character than with your reputation, because your character is who you really are, while your reputation is merely what others think you are.""Fur is one of my favorite movies, as she learned to accept her desires, needs and wants."
1304,1,"bad amazon.com editorial review: i'm only writing this for tow reasons:1.) the amazon editorial review of this film is awful, it's more a cliff notes synopsis of the film rife with spoilers, and little insight beyond that. Trine, your review makes it clear you are a narrow-minded hack who knows nothing about writing an editorial review. shame, shame on you, and shame on you amazon for posting it.2.) this film is incredible. clever, artistic, bold and subtle at the same time, and wonderfully edited. the performances are solid, and the story is the kind of magical realism that makes films worth watching."
1305,1,FREAKING AMAZING!!!: You other love this movie or you don't . . . I absolutely love it and think this was RDJ's best work ever. If ur a fan of his u have to see it!!!
1306,1,"Riveting, Kinky Romance...: I started watching it because I always enjoy Robert Downey Jr.\'s performances. In this film he does disappoint, once again... But, Nicole Kidman shines also...This is a dark film, quite literally, and a quiet one. Downey, as Lionel, hardly speaks above a whisper and his soft, sinister voice greatly adds to the movie\'s suspense. His soulful eyes are arresting. Kidman\'s repressed and shy housewife of the 1950s comes across as realistic, and yet, strangely like the troubled princess in a bazaar fairy tale. (""Beauty & The Beast"")I positively loved this intelligent, sensitive, but, kinky romance. WONDERFUL!!!"
1307,1,love it: Got this as a gift for my grandson. He really loves it. As well as Mom and Dad. It help him with reading and math at a pace for him
1308,1,Perfect: Was exactly as pictured and came early and packaged correctly so very good im happy would use again in the future
1309,1,"Good game, but not Leapster's best: This is a good game, but not the most fun game Leapster has come up with. My son likes it b/c he liked the movie, but it doesn't hold his attention for long. I have noticed an improvement in his letter and number skills though."
1310,1,Excitement: My 4 year old nephew was extremely excited about this product and bengan playing with it right away. I like this product line and it keeps him entertained during road trips etc. Highly recommended.
1311,1,"very fun: I think it's a great Leapster game for pre-school kids. My son got it about 1 month ago, he's playing it everyday and not bored yet."
1312,1,"Son can't put it down: I had purchased this game two years ago when I bought a Leapster for my then 4 year old daughter for Christmas. My son at only 2 1/2 at the time started playing around with the Leapster and this game. Of course, given his age at the time it was a bit hard for him, but he figured it out pretty fast, which amazed me. He is now 4 1/2 and this is still his favorite game to play. Very educational, which is what I love about the Leapster in general. I could greatly recommend this game."
1313,1,"A must have: It is a great book. It does make the art of makeup less mysterious. The pictures are glorious full color pages. It holds the attention of even the most finicky teenage, and since he promotes a more natural look and I would encourage anyone with teenage girls in the family to get this book. I'm long past being a teenager and still learned things from reading this book."
1314,1,simplify your beauty regime: Yowsa!Talk about making it easy for us. This book gets right to the point. The title says it all.
1315,1,This replacement is better than original equipment: I bought this as a replacement suspension and was pleased that it had the rachet for correct sizing. I really appreciated the padded headband which will serve well as a sweatband.
1316,1,"What? No other reviews????: I cannot believe that this album has not be reviewed before now. This is one of the most inventive recordings ever made! I have plundered almost all the songs for my radio show. If you are even very slightly interested in innovative music, hit the order button now and get this album! Transporting and transcendent! I just wish that there were other An Chang Project CDs to purchase."
1317,1,"The more, the merrier!: Having an extra cradle/charger is very useful if your like me and would like to sync up at both home and work. The cradle itself is excellent. Although the Jornada 545 also has a USB connection, it is not nearly as fast as the iPaq's (makes me question whether the HP's connection is -really- USB)."
1318,1,"this book changed my life!!!!!!!: this book came to me through finding it in a box of rubbish outside of someones house.at the time i was in an unstable marriage with no direction in life.i read this book 3 times over after which it gave me the confidence to get out of a bad marriage and do something better with my life,which 10 years on i have remarried have a nine year career and a wonderful life.i can truly say without ben sweetlands words i would'nt be where i am today."
1319,1,"Grow Rich While You Sleep: I liked this book because it not only tells about using your subconscious mind but it also goes into how to live a purposeful life. Together, both of the subjects help you to handle life a little better or at least understand your way through it."
1320,1,"Get it!: Sir James George Frazer (1854-1941) was a Scottish anthropologist; and this book, originally published in 1890, as the two volume, ""The Golden Bough: A Study in Comparative Religions"", his best known work.A short example of his writing style follows:""On Midsummer Eve people in Sweden""make divining-rods of mistletoe or of four different""kinds of wood, one of which must be mistletoe. The""treasure-seeker places the rod on the ground after sundown,""and when it rests directly over treasure, the rod""begins to move as if it were alive....""(pp 367, with reference notes at the bottom of the page.)This particular edition is the only unabridged, and illustrated re-printing of the classic, and while some modern scholars refute some of his conclusions, it is a Must Have for any student of folk-lore and magick."
1321,1,"Fascinating yet slow: Sit back and let Frazier lead you through a compendium of European myths and Classical cultures. It\'s fascinating for a while, but it\'s one of the few books I\'ve tried repeatedly to finish.Why is anyone buying this particular edition? The one listed as a ""Board Book"" with ISBN 0020955707 is IDENTICAL in text and covers, it just has a different publisher name. And it\'s significantly cheaper, if purchased used."
1322,1,Nothing Better: The scholarship of Frazier remains today one of the best sources of Western Nature Spirituality. Material such as this does not get any better. Highly recommended.
1323,1,good read: great book about magic and religion. the first type of book i've read quite like it. very fascinating book to read.
